"","id","year","month","element","VALUE1","MFLAG1","QFLAG1","SFLAG1","VALUE2","MFLAG2","QFLAG2","SFLAG2","VALUE3","MFLAG3","QFLAG3","SFLAG3","VALUE4","MFLAG4","QFLAG4","SFLAG4","VALUE5","MFLAG5","QFLAG5","SFLAG5","VALUE6","MFLAG6","QFLAG6","SFLAG6","VALUE7","MFLAG7","QFLAG7","SFLAG7","VALUE8","MFLAG8","QFLAG8","SFLAG8","VALUE9","MFLAG9","QFLAG9","SFLAG9","VALUE10","MFLAG10","QFLAG10","SFLAG10","VALUE11","MFLAG11","QFLAG11","SFLAG11","VALUE12","MFLAG12","QFLAG12","SFLAG12","VALUE13","MFLAG13","QFLAG13","SFLAG13","VALUE14","MFLAG14","QFLAG14","SFLAG14","VALUE15","MFLAG15","QFLAG15","SFLAG15","VALUE16","MFLAG16","QFLAG16","SFLAG16","VALUE17","MFLAG17","QFLAG17","SFLAG17","VALUE18","MFLAG18","QFLAG18","SFLAG18","VALUE19","MFLAG19","QFLAG19","SFLAG19","VALUE20","MFLAG20","QFLAG20","SFLAG20","VALUE21","MFLAG21","QFLAG21","SFLAG21","VALUE22","MFLAG22","QFLAG22","SFLAG22","VALUE23","MFLAG23","QFLAG23","SFLAG23","VALUE24","MFLAG24","QFLAG24","SFLAG24","VALUE25","MFLAG25","QFLAG25","SFLAG25","VALUE26","MFLAG26","QFLAG26","SFLAG26","VALUE27","MFLAG27","QFLAG27","SFLAG27","VALUE28","MFLAG28","QFLAG28","SFLAG28","VALUE29","MFLAG29","QFLAG29","SFLAG29","VALUE30","MFLAG30","QFLAG30","SFLAG30","VALUE31","MFLAG31","QFLAG31","SFLAG31"
"1","USC00043690",1987,3,"TMAX",NA," "," "," ",NA," "," "," ",278," "," ","0",294," "," ","0",244," "," ","0",200," ","I","0",250," "," ","0",267," "," ","0",272," "," ","0",283," "," ","0",289," "," ","0",294," "," ","0",283," "," ","0",272," "," ","0",206," ","I","0",228," "," ","0",283," "," ","0",283," "," ","0",261," "," ","0",217," "," ","0",217," "," ","0",228," "," ","0",233," "," ","0",244," "," ","0",261," "," ","0",289," "," ","0",294," "," ","0",289," "," ","0",256," "," ","0",294," "," ","0",283," "," ","0"
"2","USC00043690",1987,3,"TMIN",NA," "," "," ",NA," "," "," ",67," "," ","0",111," "," ","0",156," "," ","0",111," "," ","0",133," "," ","0",122," "," ","0",133," "," ","0",117," "," ","0",117," "," ","0",122," "," ","0",128," "," ","0",111," "," ","0",117," "," ","0",83," "," ","0",100," "," ","0",117," "," ","0",139," "," ","0",78," "," ","0",100," "," ","0",61," "," ","0",89," "," ","0",106," "," ","0",139," "," ","0",122," "," ","0",128," "," ","0",117," "," ","0",117," "," ","0",100," "," ","0",111," "," ","0"
"3","USC00043690",1987,3,"TOBS",NA," "," "," ",NA," "," "," ",250," "," ","0",244," "," ","0",217," ","I","0",172," "," ","0",228," "," ","0",217," "," ","0",222," "," ","0",272," "," ","0",272," "," ","0",283," "," ","0",267," "," ","0",239," ","I","0",183," "," ","0",222," "," ","0",278," "," ","0",250," "," ","0",194," "," ","0",206," "," ","0",189," "," ","0",222," "," ","0",233," "," ","0",217," "," ","0",250," "," ","0",283," "," ","0",289," "," ","0",250," "," ","0",244," "," ","0",289," "," ","0",256," "," ","0"
"4","USC00043690",1987,3,"PRCP",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0,"T"," ","0",3," "," ","0",3," "," ","0",0,"T"," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0,"T"," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0,"T"," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0"
"5","USC00043690",1987,3,"SNOW",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0"
"6","USC00043690",1987,3,"SNWD",0," "," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0"
"7","USC00043690",1987,4,"TMAX",328," "," ","0",333," "," ","0",322," "," ","0",244," "," ","0",261," "," ","0",317," "," ","0",333," "," ","0",344," "," ","0",361," "," ","0",367," "," ","0",361," "," ","0",356," "," ","0",361," "," ","0",356," "," ","0",383," "," ","0",383," "," ","0",383," "," ","0",322," ","I","0",322," "," ","0",311," "," ","0",350," "," ","0",350," "," ","0",367," "," ","0",372," "," ","0",378," "," ","0",378," "," ","0",394," "," ","0",394," "," ","0",367," "," ","0",356," "," ","0",NA," "," "," "
"8","USC00043690",1987,4,"TMIN",150," "," ","0",139," "," ","0",161," "," ","0",100," "," ","0",117," "," ","0",144," "," ","0",189," "," ","0",183," "," ","0",183," "," ","0",194," "," ","0",172," "," ","0",161," "," ","0",161," "," ","0",167," "," ","0",167," "," ","0",200," "," ","0",206," "," ","0",200," "," ","0",156," "," ","0",178," "," ","0",200," "," ","0",222," "," ","0",200," "," ","0",211," "," ","0",206," "," ","0",211," "," ","0",256," "," ","0",228," "," ","0",228," "," ","0",178," "," ","0",NA," "," "," "
"9","USC00043690",1987,4,"TOBS",311," "," ","0",322," "," ","0",211," "," ","0",233," "," ","0",250," "," ","0",306," "," ","0",328," "," ","0",339," "," ","0",356," "," ","0",350," "," ","0",344," "," ","0",339," "," ","0",317," "," ","0",339," "," ","0",378," "," ","0",372," "," ","0",383," ","I","0",322," "," ","0",272," "," ","0",306," "," ","0",339," "," ","0",344," "," ","0",339," "," ","0",367," "," ","0",372," "," ","0",367," "," ","0",383," "," ","0",361," "," ","0",350," "," ","0",283," "," ","0",NA," "," "," "
"10","USC00043690",1987,4,"PRCP",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",0," "," ","0",NA," "," "," "
"11","USC00043690",1987,4,"SNOW",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",NA," "," "," "
"12","USC00043690",1987,4,"SNWD",0," "," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",NA," "," "," "
"13","USC00043690",1987,5,"TMAX",300," "," ","0",322," "," ","0",350," "," ","0",378," "," ","0",406," "," ","0",411," "," ","0",411," "," ","0",383," "," ","0",378," "," ","0",383," "," ","0",378," "," ","0",389," "," ","0",389," "," ","0",383," "," ","0",389," "," ","0",361," "," ","0",361," "," ","0",361," "," ","0",356," "," ","0",311," "," ","0",311," "," ","0",322," "," ","0",328," "," ","0",333," "," ","0",322," "," ","0",267," "," ","0",289," "," ","0",317," "," ","0",328," "," ","0",356," "," ","0",378," "," ","0"
"14","USC00043690",1987,5,"TMIN",167," "," ","0",161," "," ","0",167," "," ","0",161," "," ","0",211," "," ","0",222," "," ","0",250," "," ","0",261," "," ","0",239," "," ","0",250," "," ","0",244," "," ","0",250," "," ","0",228," "," ","0",233," "," ","0",256," "," ","0",217," "," ","0",200," "," ","0",NA," "," "," ",172," "," ","0",150," "," ","0",139," "," ","0",150," "," ","0",172," "," ","0",161," "," ","0",178," "," ","0",144," "," ","0",139," "," ","0",161," "," ","0",183," "," ","0",194," "," ","0",211," "," ","0"
"15","USC00043690",1987,5,"TOBS",278," "," ","0",322," "," ","0",350," "," ","0",372," "," ","0",394," "," ","0",406," "," ","0",372," "," ","0",361," "," ","0",372," "," ","0",378," "," ","0",367," "," ","0",378," "," ","0",378," "," ","0",378," "," ","0",311," "," ","0",356," "," ","0",356," "," ","0",350," "," ","0",306," "," ","0",289," "," ","0",294," "," ","0",317," "," ","0",328," "," ","0",317," "," ","0",239," "," ","0",256," "," ","0",283," "," ","0",311," "," ","0",317," "," ","0",350," "," ","0",372," "," ","0"
"16","USC00043690",1987,5,"PRCP",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"T"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0"
"17","USC00043690",1987,5,"SNOW",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0"
"18","USC00043690",1987,5,"SNWD",0," "," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0",0,"P"," ","0"
